id,name,product_type,url,price,old_price,discount,in_stock,image_url,rating,reviews_count,utp,sizes,count_sizes,fabrics,count_fabrics,room_1,room_2,room_3,room_4,room_5,room_6
1609485,"Прихожая Odin, цвет Дуб бардолино натуральный/черный",Прихожая,https://askona.ru/mebel/prihojia/prikhozhaya-odin-dub-bardolino-cherniy.htm?SELECTED_HASH_SIZE=90-8613985ec49eb8f757ae6439e879bb2a,20569,32900,37,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/prikhozhaya-odin-dub-bardolino-cherniy/prikhozhaya-odin-dub-bardolino-cherniy_1.jpg,0,0,,90,1,,1,Прихожая,Акции,,,,
1609487,"Прихожая Odin, цвет Ясень Шимо светлый/черный",Прихожая,https://askona.ru/mebel/prihojia/prikhozhaya-odin-yasen-shimo-cherniy.htm?SELECTED_HASH_SIZE=90-8613985ec49eb8f757ae6439e879bb2a,20569,32900,37,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/prikhozhaya-odin-yasen-shimo-cherniy/prikhozhaya-odin-yasen-shimo-cherniy_1.jpg,0,0,,90,1,,1,Прихожая,Акции,,,,
1608164,"Кресло офисное Corall, темно-серый","Кресло офисное",https://askona.ru/mebel/ofisnye-kresla/corall-dark-grey.htm,6990,9986,30,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/corall-dark-grey/main.jpg,0,0,,,1,,1,Гостиная,Офис,Акции,,,
1608166,"Кресло офисное Corall, розовый","Кресло офисное",https://askona.ru/mebel/ofisnye-kresla/corall-pink.htm,6990,9986,30,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/corall-pink/main.jpg,0,0,,,1,,1,Гостиная,Офис,Акции,,,
1608167,"Кресло офисное Corall, синий","Кресло офисное",https://askona.ru/mebel/ofisnye-kresla/corall-blue.htm,6990,9986,30,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/corall-blue/main.jpg,0,0,,,1,,1,Гостиная,Офис,Акции,,,
1612688,"Тумба прикроватная Leda","Тумба прикроватная",https://askona.ru/mebel/tumby-prikrovatnye/tumba-leda.htm?SELECTED_FABRIC_ID=1475625,10838,22580,52,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/tumba-leda/main.jpg,0,0,,,1,"Sky Velvet 03|Sky Velvet 16|Sky Velvet 08|Casanova Stone|Casanova seawave|Casanova Ice|Casanova Grey",45,Спальня,Акции,,,,
1612751,"Кресло Opera, синий",Кресло,https://askona.ru/mebel/ofisnye-kresla/kreslo-opera-siniy.htm,19990,28557,30,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/kreslo-opera-siniy/main.jpg,5,2,,,1,,1,Гостиная,Офис,Акции,,,
1612752,"Кресло Opera,  бежевый",Кресло,https://askona.ru/mebel/ofisnye-kresla/kreslo-opera-bezheviy.htm,19990,28557,30,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/kreslo-opera-bezheviy/main.jpg,0,0,,,1,,1,Гостиная,Офис,Акции,,,
1612766,"Кресло Trento, серый",Кресло,https://askona.ru/mebel/ofisnye-kresla/kreslo-trento-grey.htm,21990,31414,30,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/kreslo-trento-grey/main.jpg,5,2,,,1,,1,Гостиная,Офис,Акции,,,
1612770,"Кресло Trento, коричневый",Кресло,https://askona.ru/mebel/ofisnye-kresla/kreslo-trento-brown.htm,21990,31414,30,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/kreslo-trento-brown/main.jpg,5,3,,,1,,1,Гостиная,Офис,Акции,,,
1629929,"Тумба из массива сосны Regina Extra, цвет Светлый орех","Тумба из массива сосны",https://askona.ru/mebel/tumby-prikrovatnye/tumba-regina-extra-light-walnut.htm,10240,12488,18,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/tumba-regina-extra-light-walnut/tumba-regina.jpg,0,0,,,1,,1,Спальня,Прихожая,Акции,,,
1630006,"Тумба из массива сосны Regina Extra, цвет Тёмный орех","Тумба из массива сосны",https://askona.ru/mebel/tumby-prikrovatnye/tumba-regina-extra-dark-walnut.htm,10240,12488,18,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/tumba-regina-extra-dark-walnut/tumba-regina.jpg,0,0,,,1,,1,Спальня,Прихожая,Акции,,,
1645283,"Зеркало декоративное Портофино","Зеркало декоративное",https://askona.ru/mebel/zerkala/zerkalo-portofino.htm?SELECTED_HASH_SIZE=25x25-4f25ae0bc8fcbc5743d9f3df0fdef124,1190,,0,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/zerkalo-portofino/zerkalo-portofino_1.jpg,0,0,,25&times;25,1,,1,Прихожая,Офис,Акции,,,
1654132,"Кресло Lum, цвет белый/серый",Кресло,https://askona.ru/mebel/ofisnye-kresla/kreslo-lum-white-gray.htm,6418,8557,25,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/kreslo-lum-white-gray/kreslo_1.jpg,0,0,,,1,,1,Офис,Акции,,,,
1654806,"Кресло Lum, цвет белый/розовый",Кресло,https://askona.ru/mebel/ofisnye-kresla/kreslo-lum-white-pink.htm,6418,8557,25,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/kreslo-lum-white-pink/kreslo_1.jpg,0,0,,,1,,1,Офис,Акции,,,,
1654809,"Кресло Lum, цвет белый/голубой",Кресло,https://askona.ru/mebel/ofisnye-kresla/kreslo-lum-white-blue.htm,6418,8557,25,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/kreslo-lum-white-blue/kreslo_1.jpg,0,0,,,1,,1,Офис,Акции,,,,
1546247,"Журнальный стол Una, цвет Шафран","Журнальный стол",https://askona.ru/mebel/zhurnalnye-stoliki/zhurnalniy-stol-una-shafran.htm,26619,46700,43,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/zhurnalniy-stol-una-shafran/zhurnalniy-stol-una-shafran_1.jpg,0,0,,,1,,1,Гостиная,Акции,,,,
1546248,"Журнальный стол Una, цвет Серый агат","Журнальный стол",https://askona.ru/mebel/zhurnalnye-stoliki/zhurnalniy-stol-una-seriy-agat.htm,26619,46700,43,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/zhurnalniy-stol-una-seriy-agat/zhurnalniy-stol-una-seriy-agat_1.jpg,0,0,,,1,,1,Гостиная,Акции,,,,
1670472,"Стол журнальный (без ящика) Terek, цвет белый","Стол журнальный (без ящика)",https://askona.ru/mebel/zhurnalnye-stoliki/stol-bez-yaschika-terek-white.htm?SELECTED_HASH_SIZE=52x138x65-5887963d512681493142adb018a24b61,19695,30300,35,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/stol-bez-yaschika-terek-white/main.jpg,0,0,,52&times;138&times;65,1,,1,Гостиная,Акции,,,,
1670674,"Стол журнальный (без ящика) Terek, цвет светло-коричневый","Стол журнальный (без ящика)",https://askona.ru/mebel/zhurnalnye-stoliki/stol-bez-yaschika-terek-svetlo-korichneviy.htm?SELECTED_HASH_SIZE=52x138x65-5887963d512681493142adb018a24b61,19695,30300,35,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/stol-bez-yaschika-terek-svetlo-korichneviy/main.jpg,0,0,,52&times;138&times;65,1,,1,Гостиная,Акции,,,,
1670716,"Стол журнальный (без ящика) Terek, цвет белый + светло-коричневый","Стол журнальный (без ящика)",https://askona.ru/mebel/zhurnalnye-stoliki/stol-bez-yaschika-terek-white-svetlo-korichneviy.htm?SELECTED_HASH_SIZE=52x138x65-5887963d512681493142adb018a24b61,19695,30300,35,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/stol-bez-yaschika-terek-white-svetlo-korichneviy/main.jpg,0,0,,52&times;138&times;65,1,,1,Гостиная,Акции,,,,
1670726,"Стол журнальный (без ящика) Terek, цвет черный","Стол журнальный (без ящика)",https://askona.ru/mebel/zhurnalnye-stoliki/stol-bez-yaschika-terek-black.htm?SELECTED_HASH_SIZE=52x138x65-5887963d512681493142adb018a24b61,19695,30300,35,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/stol-bez-yaschika-terek-black/main.jpg,0,0,,52&times;138&times;65,1,,1,Гостиная,Акции,,,,
1670741,"Стол журнальный Terek, цвет светло-коричневый","Стол журнальный",https://askona.ru/mebel/zhurnalnye-stoliki/stol-terek-090-svetlo-korichneviy.htm?SELECTED_HASH_SIZE=46x90x90-c4e9e6da1b6bbceb3c682accda0e7f95,15275,23500,35,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/stol-terek-090-svetlo-korichneviy/main.jpg,0,0,,46&times;90&times;90,1,,1,Гостиная,Акции,,,,
1670746,"Стол журнальный Terek, цвет белый + светло-коричневый","Стол журнальный",https://askona.ru/mebel/zhurnalnye-stoliki/stol-terek-090-white-svetlo-korichneviy.htm?SELECTED_HASH_SIZE=46x90x90-c4e9e6da1b6bbceb3c682accda0e7f95,15275,23500,35,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/stol-terek-090-white-svetlo-korichneviy/main.jpg,0,0,,46&times;90&times;90,1,,1,Гостиная,Акции,,,,
1670748,"Стол журнальный Terek, цвет черный","Стол журнальный",https://askona.ru/mebel/zhurnalnye-stoliki/stol-terek-090-black.htm?SELECTED_HASH_SIZE=46x90x90-c4e9e6da1b6bbceb3c682accda0e7f95,15275,23500,35,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/stol-terek-090-black/main.jpg,0,0,,46&times;90&times;90,1,,1,Гостиная,Акции,,,,
1670753,"Стол журнальный Terek, цвет белый","Стол журнальный",https://askona.ru/mebel/zhurnalnye-stoliki/stol-terek-060-white.htm?SELECTED_HASH_SIZE=49x75x60-5da81bcb187eb5400aabad55f235bd48,11310,17400,35,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/stol-terek-060-white/stol-terek-060-white_1.jpg,0,0,,49&times;75&times;60,1,,1,Гостиная,Акции,,,,
1670759,"Стол журнальный Terek, цвет черный","Стол журнальный",https://askona.ru/mebel/zhurnalnye-stoliki/stol-terek-060-black.htm?SELECTED_HASH_SIZE=49x75x60-5da81bcb187eb5400aabad55f235bd48,11310,17400,35,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/stol-terek-060-black/stol-terek-060-black_1.jpg,0,0,,49&times;75&times;60,1,,1,Гостиная,Акции,,,,
1288669,"Тумба прикроватная Aurora Ice, цвет: Белый премиум mWhite","Тумба прикроватная",https://askona.ru/mebel/tumby-prikrovatnye/aurora-white.htm,11076,15600,29,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/aurora-white/main.jpg,0,0,,,1,,1,Спальня,Прихожая,Акции,,,
1288670,"Тумба прикроватная Aurora Ice, цвет: Венге мали mCeramic","Тумба прикроватная",https://askona.ru/mebel/tumby-prikrovatnye/aurora-venge-ceramic.htm,11076,15600,29,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/aurora-venge-ceramic/main.jpg,0,0,,,1,,1,Спальня,Акции,,,,
1288672,"Тумба прикроватная Aurora Ice, цвет: Ясень Шимо mWhite","Тумба прикроватная",https://askona.ru/mebel/tumby-prikrovatnye/aurora-cream.htm,11076,15600,29,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/aurora-cream/main.jpg,0,0,,,1,,1,Спальня,Акции,,,,
1293814,"Тумба прикроватная Aurora Ice, цвет: Белый премиум mCeramic","Тумба прикроватная",https://askona.ru/mebel/tumby-prikrovatnye/aurora-white-ceramic.htm,11076,15600,29,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/aurora-white-ceramic/main.jpg,0,0,,,1,,1,Спальня,Прихожая,Акции,,,
1293815,"Тумба прикроватная Aurora Ice, цвет: Ясень Шимо mCeramic","Тумба прикроватная",https://askona.ru/mebel/tumby-prikrovatnye/aurora-cream-ceramic.htm,11076,15600,29,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/aurora-cream-ceramic/main.jpg,0,0,,,1,,1,Спальня,Прихожая,Акции,,,
1288671,"Тумба прикроватная Aurora Ice, цвет: Дуб Бардолино mBeige","Тумба прикроватная",https://askona.ru/mebel/tumby-prikrovatnye/aurora-beige.htm,11076,15600,29,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/aurora-beige/main.jpg,5,1,,,1,,1,Спальня,Акции,,,,
1219032,"Стол прикроватный  Combi Ice, цвет Ясень","Стол прикроватный ",https://askona.ru/mebel/tumby-prikrovatnye/combi-cvet-yasen-shimo-svetlyy.htm,2940,4200,30,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/combi-cvet-yasen-shimo-svetlyy/main.jpg,0,0,,,1,,1,Спальня,Прихожая,Акции,,,
1219033,"Стол прикроватный  Combi Ice, цвет Венге","Стол прикроватный ",https://askona.ru/mebel/tumby-prikrovatnye/combi-cvet-venge-mali.htm,2940,4200,30,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/combi-cvet-venge-mali/main.jpg,0,0,,,1,,1,Спальня,Прихожая,Акции,,,
1219034,"Стол прикроватный  Combi Ice, цвет Дуб Бардолино","Стол прикроватный ",https://askona.ru/mebel/tumby-prikrovatnye/combi-cvet-dub-bardolino-naturalnyy.htm,2940,4200,30,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/combi-cvet-dub-bardolino-naturalnyy/main.jpg,5,1,,,1,,1,Спальня,Прихожая,Акции,,,
1219035,"Стол прикроватный  Combi Ice, цвет Белый премиум","Стол прикроватный ",https://askona.ru/mebel/tumby-prikrovatnye/combi-cvet-belyy-premium.htm,2940,4200,30,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/combi-cvet-belyy-premium/main.jpg,0,0,,,1,,1,Спальня,Прихожая,Акции,,,
1222929,"Тумба Camellia Ice, цвет Ясень",Тумба,https://askona.ru/mebel/tumby-prikrovatnye/camelia-yasen.htm,4020,6000,33,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/camelia-yasen/main.jpg,0,0,,,1,,1,Спальня,Прихожая,Акции,,,
1222930,"Тумба Camellia Ice, цвет Дуб Бардолино",Тумба,https://askona.ru/mebel/tumby-prikrovatnye/camelia-dub-bardolino.htm,4020,6000,33,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/camelia-dub-bardolino/main.jpg,0,0,,,1,,1,Спальня,Прихожая,Акции,,,
1222931,"Тумба Camellia Ice, цвет Венге",Тумба,https://askona.ru/mebel/tumby-prikrovatnye/camelia-venge.htm,4020,6000,33,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/camelia-venge/venge-camelia_1.jpg,5,1,,,1,,1,Спальня,Прихожая,Акции,,,
1692565,"Тумба прикроватная Terek, цвет Белый","Тумба прикроватная",https://askona.ru/mebel/tumby-prikrovatnye/terek-white-tumba.htm,8159,11286,28,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/terek-white-tumba/main.jpg,0,0,"Самые экологичные",,1,,1,Спальня,Акции,,,,
1692594,"Тумба прикроватная Terek, цвет Черный","Тумба прикроватная",https://askona.ru/mebel/tumby-prikrovatnye/terek-black-tumba.htm,8159,11286,28,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/terek-black-tumba/main.jpg,0,0,"Самые экологичные",,1,,1,Спальня,Акции,,,,
1692595,"Тумба прикроватная Terek, цвет Светло-коричневый","Тумба прикроватная",https://askona.ru/mebel/tumby-prikrovatnye/terek-brown-tumba.htm,8159,11286,28,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/terek-brown-tumba/main.jpg,0,0,"Самые экологичные",,1,,1,Спальня,Акции,,,,
1692596,"Тумба прикроватная Terek, цвет Белый+светло-коричневый","Тумба прикроватная",https://askona.ru/mebel/tumby-prikrovatnye/terek-white-brown-tumba.htm,8159,11286,28,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/terek-white-brown-tumba/main.jpg,5,1,"Самые экологичные",,1,,1,Спальня,Акции,,,,
1692562,"Тумба прикроватная Olova, цвет Черный","Тумба прикроватная",https://askona.ru/mebel/tumby-prikrovatnye/olova-black-tumba.htm?SELECTED_HASH_SIZE=50-c0c7c76d30bd3dcaefc96f40275bdc0a,5900,8429,30,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/olova-black-tumba/main.jpg,0,0,"Самые экологичные",50,1,,1,Спальня,Акции,,,,
1692563,"Тумба прикроватная Olova, цвет Серый","Тумба прикроватная",https://askona.ru/mebel/tumby-prikrovatnye/olova-grey-tumba.htm?SELECTED_HASH_SIZE=50-c0c7c76d30bd3dcaefc96f40275bdc0a,5900,8429,30,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/olova-grey-tumba/main.jpg,5,1,"Самые экологичные",50,1,,1,Спальня,Акции,,,,
1773115,"Тумба Una, цвет Серый агат",Тумба,https://askona.ru/mebel/tumby-prikrovatnye/tumba-una-seriy-agat.htm,40913,43524,6,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/tumba-una-seriy-agat/tumba-una-seriy-agat_1.jpg,0,0,,,1,,1,Спальня,Акции,,,,
1773112,"Тумба Una, цвет Шафран",Тумба,https://askona.ru/mebel/tumby-prikrovatnye/tumba-una-shafran.htm?SELECTED_HASH_SIZE=40x59x56-4456e46112f535eae99f8619a100bdb4,38301,43524,12,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/tumba-una-shafran/tumba-una-shafran_1.jpg,0,0,,40&times;59&times;56,1,,1,Спальня,Акции,,,,
1779075,"Приставной модуль Grett, Дуб сонома","Приставной модуль",https://askona.ru/mebel/tumby-prikrovatnye/modul-grett-dub-sonoma.htm?SELECTED_FABRIC_ID=1255828,4602,5900,22,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/modul-grett-dub-sonoma/main.jpg,0,0,,,1,"Casanova Stone",1,Спальня,Акции,,,,
1779100,"Приставной модуль Jess, Белый текстурный","Приставной модуль",https://askona.ru/mebel/tumby-prikrovatnye/modul-jess-beliy-teksturniy.htm?SELECTED_FABRIC_ID=1255829,5070,6500,22,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/modul-jess-beliy-teksturniy/modul-jess-beliy-teksturniy_1.jpg,0,0,,,1,"Casanova Milk|Casanova Grey",2,Спальня,Акции,,,,
1779101,"Приставной модуль Jess, Дуб сонома","Приставной модуль",https://askona.ru/mebel/tumby-prikrovatnye/modul-jess-dub-sonoma.htm?SELECTED_FABRIC_ID=1255828,5070,6500,22,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/modul-jess-dub-sonoma/main.jpg,0,0,,,1,"Casanova Stone|Casanova Milk",2,Спальня,Акции,,,,
1779102,"Приставной модуль Jess, Меланж темный","Приставной модуль",https://askona.ru/mebel/tumby-prikrovatnye/modul-jess-melanzh-temniy.htm?SELECTED_FABRIC_ID=1255828,5070,6500,22,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/modul-jess-melanzh-temniy/modul-jess-melanzh-temniy_1.jpg,0,0,,,1,"Casanova Stone|Casanova Chocolate ",2,Спальня,Акции,,,,
1779103,"Приставной модуль Jess, Ясень светлый","Приставной модуль",https://askona.ru/mebel/tumby-prikrovatnye/modul-jess-yasen-svetliy.htm?SELECTED_FABRIC_ID=1255828,5070,6500,22,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/modul-jess-yasen-svetliy/modul-jess-yasen-svetliy_1.jpg,0,0,,,1,"Casanova Stone|Casanova Milk",2,Спальня,Акции,,,,
44421,"Банкетка Greta",Банкетка,https://askona.ru/mebel/banketki/greta.htm?SELECTED_HASH_SIZE=45x55x46-822a4500956d72dce549ae379da11d96&amp;SELECTED_FABRIC_ID=1359182,14372,42270,66,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/greta/main.jpg,0,0,,45&times;55&times;46|45&times;160&times;46|45&times;100&times;46,3,"Sky velvet 43|Sky Velvet 38|Belgium 7009|Sky velvet 31|Aura 12|Sky Velvet 12|Sky Velvet 17",25,Спальня,Прихожая,Акции,,,
1785283,"Кресло Blacky, цвет черный",Кресло,https://askona.ru/mebel/ofisnye-kresla/kreslo-blacky-black.htm,12990,18557,30,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/kreslo-blacky-black/main.jpg,0,0,,,1,,1,Гостиная,Офис,Акции,,,
1785476,"Кресло Blacky, цвет светло-серый",Кресло,https://askona.ru/mebel/ofisnye-kresla/kreslo-blacky-light-grey.htm,12990,18557,30,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/kreslo-blacky-light-grey/main.jpg,0,0,,,1,,1,Гостиная,Офис,Акции,,,
1786501,"Тумба прикроватная Lester, Белый премиум","Тумба прикроватная",https://askona.ru/mebel/tumby-prikrovatnye/tumba-lester-white.htm,7990,11414,30,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/tumba-lester-white/main.jpg,0,0,,,1,,1,Спальня,Акции,,,,
1786503,"Тумба прикроватная Lester, Венге Мали","Тумба прикроватная",https://askona.ru/mebel/tumby-prikrovatnye/tumba-lester-venge-mali.htm,7990,11414,30,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/tumba-lester-venge-mali/main.jpg,0,0,,,1,,1,Спальня,Акции,,,,
1786505,"Тумба прикроватная Lester, Дуб Бардолино","Тумба прикроватная",https://askona.ru/mebel/tumby-prikrovatnye/tumba-lester-dub-bardolino.htm,7990,11414,30,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/tumba-lester-dub-bardolino/main.jpg,0,0,,,1,,1,Спальня,Акции,,,,
1786508,"Тумба прикроватная Lester, Ясень Шимо","Тумба прикроватная",https://askona.ru/mebel/tumby-prikrovatnye/tumba-lester-yasen-shimo.htm,7990,11414,30,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/tumba-lester-yasen-shimo/main.jpg,0,0,,,1,,1,Спальня,Акции,,,,
1566815,"Прихожая Agira, цвет Гикори кингстон+Антрацит",Прихожая,https://askona.ru/mebel/prihojia/prikhozhaya-agira-gikori-antratsit.htm?SELECTED_HASH_SIZE=85x79-9b2d027a36ee91a0aafabd133d661a17,58165,80300,28,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/prikhozhaya-agira-gikori-antratsit/prikhozhaya-agira-gikori-antratsit_1.jpg,0,0,,85&times;79,1,,1,Прихожая,Акции,,,,
1607059,"Спальня Amur, цвет Белый премиум",Спальня,https://askona.ru/mebel/komplekty-spalen/spalnya-amur-belyj-premium.htm?SELECTED_HASH_SIZE=160x200-af13bfd624e1acd34f2103481efea402&amp;SELECTED_FABRIC_ID=1371648,134749,191900,30,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/spalnya-amur-belyj-premium/main.jpg,0,0,"Готовое решение",160&times;200,1,"Velutto 32",1,Спальня,Акции,,,,
1796116,"Прихожая Vetlan, Артвуд темный",Прихожая,https://askona.ru/mebel/prihojia/prikhozhaya-vetlan-min.htm?SELECTED_HASH_SIZE=63-03afdbd66e7929b125f8597834fa83a4,22126,59800,63,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/prikhozhaya-vetlan-min/main.jpg,0,0,,63,1,,1,Прихожая,Акции,,,,
1566836,"Cпальня Noble, цвет Белый премиум",Cпальня,https://askona.ru/mebel/komplekty-spalen/spalnya-noble-belyj-premium.htm?SELECTED_HASH_SIZE=160x200-af13bfd624e1acd34f2103481efea402&amp;SELECTED_FABRIC_ID=1255829,97581,110888,12,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/spalnya-noble-belyj-premium/noble_1.jpg,0,0,"Готовое решение",160&times;200,1,"Casanova Milk",1,Спальня,Акции,,,,
1798718,"Журнальный стол  Plate, цвет фисташковый","Журнальный стол ",https://askona.ru/mebel/zhurnalnye-stoliki/zhurnalniy-stol-plate-fistashkoviy.htm,2405,3700,35,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/zhurnalniy-stol-plate-fistashkoviy/main.jpg,0,0,,,1,,1,Гостиная,Спальня,Офис,Акции,,
1798720,"Журнальный стол  Plate, цвет лососево-оранжевый","Журнальный стол ",https://askona.ru/mebel/zhurnalnye-stoliki/zhurnalniy-stol-plate-tsvet-oranzheviy.htm,2405,3700,35,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/zhurnalniy-stol-plate-tsvet-oranzheviy/main.jpg,0,0,,,1,,1,Гостиная,Спальня,Офис,Акции,,
1799172,"Журнальный стол Zima, Дуб сильверджек ореховый+Глиняный серый","Журнальный стол",https://askona.ru/mebel/zhurnalnye-stoliki/zhurnalniy-stol-zima-dub-glinyaniy-seriy.htm?SELECTED_HASH_SIZE=61x110x42-092567be1f76c13f2cb9835a15ff684d,11933,17047,30,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/zhurnalniy-stol-zima-dub-glinyaniy-seriy/main.jpg,0,0,,61&times;110&times;42,1,,1,Гостиная,Спальня,Офис,Акции,,
1564271,"Кресло офисное Renard, молочный","Кресло офисное",https://askona.ru/mebel/ofisnye-kresla/renard-milk.htm,14990,21414,30,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/renard-milk/main.jpg,5,1,,,1,,1,Гостиная,Офис,Акции,,,
1564276,"Кресло офисное Renard, серый","Кресло офисное",https://askona.ru/mebel/ofisnye-kresla/renard-grey.htm,14990,21414,30,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/renard-grey/main.jpg,0,0,,,1,,1,Гостиная,Офис,Акции,,,
1564294,"Кресло офисное Renard Twist, серо-коричневый","Кресло офисное",https://askona.ru/mebel/ofisnye-kresla/renard-twist-sero-korichneviy.htm,14990,21414,30,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/renard-twist-sero-korichneviy/main.jpg,0,0,,,1,,1,Гостиная,Офис,Акции,,,
1800752,"Зеркало навесное Olburg, цвет Дуб вотан + черный","Зеркало навесное",https://askona.ru/mebel/zerkala/olburg-zerkalo.htm,6983,9311,25,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/olburg-zerkalo/olburg-zerkalo_1.jpg,0,0,,,1,,1,Прихожая,Офис,Акции,,,
1610167,"Cпальня Istra, цвет Сонома",Cпальня,https://askona.ru/mebel/komplekty-spalen/spalnya-istra-czvet-sonoma.htm?SELECTED_HASH_SIZE=140x200-f31354d6a581d0e5fec502eca8f49d2d,40524,58140,30,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/spalnya-istra-czvet-sonoma/main.jpg,0,0,"Готовое решение",140&times;200,1,,1,Спальня,Акции,,,,
1610165,"Cпальня Istra, цвет Венге",Cпальня,https://askona.ru/mebel/komplekty-spalen/spalnya-istra-czvet-venge.htm?SELECTED_HASH_SIZE=140x200-f31354d6a581d0e5fec502eca8f49d2d,40524,58140,30,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/spalnya-istra-czvet-venge/main.jpg,0,0,"Готовое решение",140&times;200,1,,1,Спальня,Акции,,,,
1564654,"Спальня  Istra, цвет Белый","Спальня ",https://askona.ru/mebel/komplekty-spalen/istra-spalnya.htm?SELECTED_HASH_SIZE=160x200-af13bfd624e1acd34f2103481efea402,43072,62000,31,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/istra-spalnya/istra_1.jpg,0,0,"Готовое решение",160&times;200,1,,1,Спальня,Акции,,,,
1804168,"Журнальный стол Stone, цвет кариф-черный муар","Журнальный стол",https://askona.ru/mebel/zhurnalnye-stoliki/zhurnalniy-stol-stone.htm,7990,11414,30,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/zhurnalniy-stol-stone/main.jpg,0,0,,,1,,1,Гостиная,Акции,,,,
1804170,"Журнальный стол Brass, цвет сонора-черный муар","Журнальный стол",https://askona.ru/mebel/zhurnalnye-stoliki/zhurnalniy-stol-brass.htm,7990,11414,30,true,https://cdn.askona.ru/upload/catalog_product_images/mebel/zhurnalniy-stol-brass/main.jpg,0,0,,,1,,1,Гостиная,Акции,,,,
