id,name,product_type,url,price,old_price,discount,in_stock,image_url,s3_pictures,preview_gallery,rating,reviews_count,utp,sizes,count_sizes,fabrics,count_fabrics,room_1,room_2,room_3,room_4,room_5,room_6
1581783,"Шкаф двухдверный со стеклом Brick, цвет: Дуб Натюрель + Графит","Шкаф двухдверный со стеклом",https://askona.ru/shkafy/raspashnye-shkafy/shkaf-brick-2-grafit.htm?SELECTED_HASH_SIZE=98x171x42-36681ba0adafa1779a88e8801304a1e6,16155,35900,55,true,https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-brick-2-grafit/shkaf-brick-2-grafit_1.jpg,https://ir.askona.ru/upload/catalog/104556.jpg,https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-brick-2-grafit/shkaf-brick-2-grafit_1.jpg,0,0,,98&times;171&times;42,1,,1,Гостиная,Спальня,Прихожая,Офис,,
1581784,"Шкаф навесной со стеклом Brick, цвет: Дуб Натюрель + Графит","Шкаф навесной со стеклом",https://askona.ru/shkafy/raspashnye-shkafy/shkaf-navesnoy-brick.htm?SELECTED_HASH_SIZE=43x135x29-6cdf42f2dd73df3a1ed03b071b34ca47,7515,16700,55,true,https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-navesnoy-brick/shkaf-navesnoy-brick_1.jpg,https://ir.askona.ru/upload/catalog/105494.jpg,https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-navesnoy-brick/shkaf-navesnoy-brick_1.jpg,0,0,,43&times;135&times;29,1,,1,Гостиная,Спальня,Прихожая,Офис,,
1581787,"Шкаф трехдверный со стеклом Brick, цвет: Дуб Натюрель + Графит","Шкаф трехдверный со стеклом",https://askona.ru/shkafy/raspashnye-shkafy/shkaf-brick-3-grafit.htm?SELECTED_HASH_SIZE=98-ed3d2c21991e3bef5e069713af9fa6ca,14625,32500,55,true,https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-brick-3-grafit/shkaf-brick-3-grafit_1.jpg,https://ir.askona.ru/upload/catalog/104557.jpg,https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-brick-3-grafit/shkaf-brick-3-grafit_1.jpg,0,0,,98,1,,1,Гостиная,Спальня,Прихожая,Офис,,
1595081,"Шкаф двухдверный со стеклом Helmi, Гикори кингстон+Белый блеск","Шкаф двухдверный со стеклом",https://askona.ru/shkafy/raspashnye-shkafy/shkaf-helmi-so-steklom-gikori-white-2.htm?SELECTED_HASH_SIZE=85-3ef815416f775098fe977004015c6193,15480,25800,40,true,https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-helmi-so-steklom-gikori-white-2/main.jpg,https://ir.askona.ru/upload/catalog/104854.jpg|https://ir.askona.ru/upload/catalog/104841.jpg|https://ir.askona.ru/upload/catalog/104843.jpg|https://ir.askona.ru/upload/catalog/104845.jpg|https://ir.askona.ru/upload/catalog/104847.jpg|https://ir.askona.ru/upload/catalog/104849.jpg|https://ir.askona.ru/upload/catalog/104851.jpg|https://ir.askona.ru/upload/catalog/104853.jpg,https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-helmi-so-steklom-gikori-white-2/main.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-helmi-so-steklom-gikori-white-2/helmi-so-steklom_1.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-helmi-so-steklom-gikori-white-2/helmi-so-steklom_2.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-helmi-so-steklom-gikori-white-2/helmi-so-steklom_3.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-helmi-so-steklom-gikori-white-2/helmi-so-steklom_4.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-helmi-so-steklom-gikori-white-2/helmi-so-steklom_5.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-helmi-so-steklom-gikori-white-2/helmi-so-steklom_6.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-helmi-so-steklom-gikori-white-2/helmi-so-steklom_7.jpg,0,0,,85,1,,1,Гостиная,Спальня,Прихожая,Офис,,
1595985,"Шкаф двухдверный Amur, цвет Черный графит","Шкаф двухдверный",https://askona.ru/shkafy/raspashnye-shkafy/amur-shkaf-2-grafit.htm?SELECTED_HASH_SIZE=63x100x213-783857723d91b51b570a1e7f52a23957,35471,44900,21,false,https://cdn.askona.ru/upload/catalog_product_images/shkafy/amur-shkaf-2-grafit/main.jpg,https://ir.askona.ru/upload/catalog/102859.jpg|https://ir.askona.ru/upload/catalog/102861.jpg|https://ir.askona.ru/upload/catalog/102863.jpg|https://ir.askona.ru/upload/catalog/102865.jpg|https://ir.askona.ru/upload/catalog/102867.jpg|https://ir.askona.ru/upload/catalog/102869.jpg|https://ir.askona.ru/upload/catalog/102871.jpg,https://cdn.askona.ru/upload/catalog_product_images/shkafy/amur-shkaf-2-grafit/main.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/amur-shkaf-2-grafit/shkafy_1.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/amur-shkaf-2-grafit/shkafy_2.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/amur-shkaf-2-grafit/shkafy_3.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/amur-shkaf-2-grafit/shkafy_4.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/amur-shkaf-2-grafit/shkafy_5.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/amur-shkaf-2-grafit/shkafy_6.jpg,5,3,,63&times;100&times;213,1,,1,Гостиная,Спальня,Прихожая,Офис,,
1595986,"Шкаф трехдверный Amur, цвет Черный графит","Шкаф трехдверный",https://askona.ru/shkafy/raspashnye-shkafy/shkaf-3-amur-grafit.htm?SELECTED_HASH_SIZE=63x149x213-903e8a649b433fffc64b37a77a74fe47,41648,54800,24,false,https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-3-amur-grafit/shkafy_1.jpg,https://ir.askona.ru/upload/catalog/104262.jpg|https://ir.askona.ru/upload/catalog/104265.jpg|https://ir.askona.ru/upload/catalog/104267.jpg|https://ir.askona.ru/upload/catalog/104269.jpg|https://ir.askona.ru/upload/catalog/104271.jpg|https://ir.askona.ru/upload/catalog/104276.jpg,https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-3-amur-grafit/shkafy_1.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-3-amur-grafit/shkafy_2.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-3-amur-grafit/shkafy_3.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-3-amur-grafit/shkafy_4.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-3-amur-grafit/shkafy_5.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-3-amur-grafit/shkafy_6.jpg,5,3,,63&times;149&times;213,1,,1,Гостиная,Спальня,Прихожая,Офис,,
1597011,"Шкаф четырехдверный Amur, цвет Черный графит","Шкаф четырехдверный",https://askona.ru/shkafy/raspashnye-shkafy/shkaf-4-amur-grafit.htm?SELECTED_HASH_SIZE=63x197x213-448ee302a43f108eb349bc21bbb53b2b,60830,77000,21,true,https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-4-amur-grafit/main.jpg,https://ir.askona.ru/upload/catalog/104302.jpg|https://ir.askona.ru/upload/catalog/104303.jpg|https://ir.askona.ru/upload/catalog/104304.jpg|https://ir.askona.ru/upload/catalog/104305.jpg|https://ir.askona.ru/upload/catalog/104306.jpg|https://ir.askona.ru/upload/catalog/104308.jpg|https://ir.askona.ru/upload/catalog/104309.jpg,https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-4-amur-grafit/main.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-4-amur-grafit/shkafy_1.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-4-amur-grafit/shkafy_2.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-4-amur-grafit/shkafy_3.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-4-amur-grafit/shkafy_4.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-4-amur-grafit/shkafy_5.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-4-amur-grafit/shkafy_6.jpg,5,3,,63&times;197&times;213,1,,1,Гостиная,Спальня,Прихожая,Офис,,
1579018,"Шкаф навесной Lothar, цвет: Черный Графит + Печать Зеленая волна","Шкаф навесной",https://askona.ru/shkafy/raspashnye-shkafy/shkaf-lothar-navesnoi-grafit-wave.htm?SELECTED_HASH_SIZE=71-e2c420d928d4bf8ce0ff2ec19b371514,7057,10857,35,true,https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-lothar-navesnoi-grafit-wave/main.jpg,https://ir.askona.ru/upload/catalog/105324.jpg|https://ir.askona.ru/upload/catalog/105326.jpg|https://ir.askona.ru/upload/catalog/105330.jpg|https://ir.askona.ru/upload/catalog/105333.jpg,https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-lothar-navesnoi-grafit-wave/main.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-lothar-navesnoi-grafit-wave/shkaf-lothar-navesnoi-grafit-wave_1.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-lothar-navesnoi-grafit-wave/shkaf-lothar-navesnoi-grafit-wave_2.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-lothar-navesnoi-grafit-wave/shkaf-lothar-navesnoi-grafit-wave_3.jpg,0,0,,71,1,,1,Гостиная,Спальня,Прихожая,Офис,,
1579011,"Шкаф навесной Lothar, цвет: Черный Графит + Мрамор светлый","Шкаф навесной",https://askona.ru/shkafy/raspashnye-shkafy/shkaf-lothar-navesnoi-grafit-mramor.htm?SELECTED_HASH_SIZE=71-e2c420d928d4bf8ce0ff2ec19b371514,7057,10857,35,true,https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-lothar-navesnoi-grafit-mramor/shkaf-lothar-navesnoi-grafit-mramor_1.jpg,https://ir.askona.ru/upload/catalog/105317.jpg|https://ir.askona.ru/upload/catalog/105318.jpg|https://ir.askona.ru/upload/catalog/105321.jpg,https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-lothar-navesnoi-grafit-mramor/shkaf-lothar-navesnoi-grafit-mramor_1.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-lothar-navesnoi-grafit-mramor/shkaf-lothar-navesnoi-grafit-mramor_2.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-lothar-navesnoi-grafit-mramor/shkaf-lothar-navesnoi-grafit-mramor_3.jpg,0,0,,71,1,,1,Гостиная,Спальня,Прихожая,Офис,,
1566693,"Шкаф однодверный Agira, цвет Гикори кингстон+Антрацит","Шкаф однодверный",https://askona.ru/shkafy/raspashnye-shkafy/shkaf-agira-gikori-kingston-antratsit-1.htm?SELECTED_HASH_SIZE=61-7f39f8317fbdb1988ef4c628eba02591,22160,27700,20,true,https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-gikori-kingston-antratsit-1/main.jpg,https://ir.askona.ru/upload/catalog/104403.jpg|https://ir.askona.ru/upload/catalog/104404.jpg|https://ir.askona.ru/upload/catalog/104406.jpg|https://ir.askona.ru/upload/catalog/104407.jpg|https://ir.askona.ru/upload/catalog/104408.jpg|https://ir.askona.ru/upload/catalog/104409.jpg|https://ir.askona.ru/upload/catalog/104410.jpg|https://ir.askona.ru/upload/catalog/104412.jpg,https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-gikori-kingston-antratsit-1/main.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-gikori-kingston-antratsit-1/shkaf-agira-gikori-kingston-antratsit-1_1.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-gikori-kingston-antratsit-1/shkaf-agira-gikori-kingston-antratsit-1_2.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-gikori-kingston-antratsit-1/shkaf-agira-gikori-kingston-antratsit-1_3.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-gikori-kingston-antratsit-1/shkaf-agira-gikori-kingston-antratsit-1_4.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-gikori-kingston-antratsit-1/shkaf-agira-gikori-kingston-antratsit-1_5.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-gikori-kingston-antratsit-1/shkaf-agira-gikori-kingston-antratsit-1_6.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-gikori-kingston-antratsit-1/shkaf-agira-gikori-kingston-antratsit-1_7.jpg,0,0,,61,1,,1,Гостиная,Спальня,Прихожая,Офис,,
1566375,"Шкаф двухдверный со стеклом Agira, цвет: Гикори кингстон + Антрацит","Шкаф двухдверный со стеклом",https://askona.ru/shkafy/raspashnye-shkafy/shkaf-agira-2-antracit-steklo.htm?SELECTED_HASH_SIZE=79-d1fe173d08e959397adf34b1d77e88d7,19750,39500,50,false,https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-2-antracit-steklo/main.jpg,https://ir.askona.ru/upload/catalog/104367.jpg|https://ir.askona.ru/upload/catalog/104369.jpg|https://ir.askona.ru/upload/catalog/104372.jpg|https://ir.askona.ru/upload/catalog/104374.jpg|https://ir.askona.ru/upload/catalog/104377.jpg|https://ir.askona.ru/upload/catalog/104380.jpg|https://ir.askona.ru/upload/catalog/104383.jpg|https://ir.askona.ru/upload/catalog/104385.jpg|https://ir.askona.ru/upload/catalog/104390.jpg,https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-2-antracit-steklo/main.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-2-antracit-steklo/shkaf-agira-2-antracit-steklo_1.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-2-antracit-steklo/shkaf-agira-2-antracit-steklo_1.2.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-2-antracit-steklo/shkaf-agira-2-antracit-steklo_2.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-2-antracit-steklo/shkaf-agira-2-antracit-steklo_3.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-2-antracit-steklo/shkaf-agira-2-antracit-steklo_4.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-2-antracit-steklo/shkaf-agira-2-antracit-steklo_5.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-2-antracit-steklo/shkaf-agira-2-antracit-steklo_6.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-2-antracit-steklo/shkaf-agira-2-antracit-steklo_7.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-2-antracit-steklo/shkaf-agira-2-antracit-steklo_8.jpg,0,0,,79,1,,1,Гостиная,Спальня,Прихожая,Офис,,
1566380,"Шкаф навесной однодверный Agira, цвет: Гикори кингстон + Антрацит","Шкаф навесной однодверный",https://askona.ru/shkafy/raspashnye-shkafy/shkaf-agira-1-navesnoi-antracit.htm?SELECTED_HASH_SIZE=34-e369853df766fa44e1ed0ff613f563bd,8320,10400,20,false,https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-1-navesnoi-antracit/main.jpg,https://ir.askona.ru/upload/catalog/104313.jpg|https://ir.askona.ru/upload/catalog/104314.jpg|https://ir.askona.ru/upload/catalog/104315.jpg|https://ir.askona.ru/upload/catalog/104316.jpg|https://ir.askona.ru/upload/catalog/104318.jpg|https://ir.askona.ru/upload/catalog/104319.jpg|https://ir.askona.ru/upload/catalog/104320.jpg|https://ir.askona.ru/upload/catalog/104321.jpg|https://ir.askona.ru/upload/catalog/104322.jpg,https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-1-navesnoi-antracit/main.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-1-navesnoi-antracit/shkaf-agira-1-navesnoi-antracit_1.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-1-navesnoi-antracit/shkaf-agira-1-navesnoi-antracit_2.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-1-navesnoi-antracit/shkaf-agira-1-navesnoi-antracit_3.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-1-navesnoi-antracit/shkaf-agira-1-navesnoi-antracit_4.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-1-navesnoi-antracit/shkaf-agira-1-navesnoi-antracit_5.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-1-navesnoi-antracit/shkaf-agira-1-navesnoi-antracit_6.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-1-navesnoi-antracit/shkaf-agira-1-navesnoi-antracit_7.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-1-navesnoi-antracit/shkaf-agira-1-navesnoi-antracit_8.jpg,0,0,,34,1,,1,Гостиная,Спальня,Прихожая,Офис,,
1566382,"Шкаф навесной однодверный Agira, цвет: Гикори кингстон + Белый блеск","Шкаф навесной однодверный",https://askona.ru/shkafy/raspashnye-shkafy/shkaf-agira-1-navesnoi-belyi-blesk.htm?SELECTED_HASH_SIZE=34-e369853df766fa44e1ed0ff613f563bd,8320,10400,20,false,https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-1-navesnoi-belyi-blesk/main.jpg,https://ir.askona.ru/upload/catalog/104323.jpg|https://ir.askona.ru/upload/catalog/104324.jpg|https://ir.askona.ru/upload/catalog/104325.jpg|https://ir.askona.ru/upload/catalog/104326.jpg|https://ir.askona.ru/upload/catalog/104327.jpg|https://ir.askona.ru/upload/catalog/104329.jpg|https://ir.askona.ru/upload/catalog/104331.jpg|https://ir.askona.ru/upload/catalog/104333.jpg,https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-1-navesnoi-belyi-blesk/main.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-1-navesnoi-belyi-blesk/shkaf-agira-1-navesnoi-belyi-blesk_1.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-1-navesnoi-belyi-blesk/shkaf-agira-1-navesnoi-belyi-blesk_2.1.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-1-navesnoi-belyi-blesk/shkaf-agira-1-navesnoi-belyi-blesk_2.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-1-navesnoi-belyi-blesk/shkaf-agira-1-navesnoi-belyi-blesk_3.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-1-navesnoi-belyi-blesk/shkaf-agira-1-navesnoi-belyi-blesk_4.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-1-navesnoi-belyi-blesk/shkaf-agira-1-navesnoi-belyi-blesk_5.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-1-navesnoi-belyi-blesk/shkaf-agira-1-navesnoi-belyi-blesk_6.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-1-navesnoi-belyi-blesk/shkaf-agira-1-navesnoi-belyi-blesk_7.jpg,0,0,,34,1,,1,Гостиная,Спальня,Прихожая,Офис,,
1566386,"Шкаф однодверный с 2 ящиками Agira, цвет: Гикори кингстон + Антрацит","Шкаф однодверный с 2 ящиками",https://askona.ru/shkafy/raspashnye-shkafy/shkaf-agira-1-yashiki-antracit.htm?SELECTED_HASH_SIZE=52-9a1158154dfa42caddbd0694a4e9bdc8,24560,30700,20,true,https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-1-yashiki-antracit/main.jpg,https://ir.askona.ru/upload/catalog/104337.jpg|https://ir.askona.ru/upload/catalog/104339.jpg|https://ir.askona.ru/upload/catalog/104341.jpg|https://ir.askona.ru/upload/catalog/104343.jpg|https://ir.askona.ru/upload/catalog/104345.jpg|https://ir.askona.ru/upload/catalog/104347.jpg|https://ir.askona.ru/upload/catalog/104349.jpg|https://ir.askona.ru/upload/catalog/104350.jpg|https://ir.askona.ru/upload/catalog/104351.jpg,https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-1-yashiki-antracit/main.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-1-yashiki-antracit/shkaf-agira-1-yashiki-antracit_1.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-1-yashiki-antracit/shkaf-agira-1-yashiki-antracit_2.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-1-yashiki-antracit/shkaf-agira-1-yashiki-antracit_3.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-1-yashiki-antracit/shkaf-agira-1-yashiki-antracit_4.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-1-yashiki-antracit/shkaf-agira-1-yashiki-antracit_5.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-1-yashiki-antracit/shkaf-agira-1-yashiki-antracit_6.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-1-yashiki-antracit/shkaf-agira-1-yashiki-antracit_7.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/shkaf-agira-1-yashiki-antracit/shkaf-agira-1-yashiki-antracit_8.jpg,0,0,,52,1,,1,Гостиная,Спальня,Прихожая,Офис,,
1607995,"Шкаф двухдверный Istra, цвет Сонома","Шкаф двухдверный",https://askona.ru/shkafy/raspashnye-shkafy/istra-2-dveri-dub.htm?SELECTED_HASH_SIZE=58x78x202-46dc4bb156fe87c52ad2d879e876003e,19378,26300,26,false,https://cdn.askona.ru/upload/catalog_product_images/shkafy/istra-2-dveri-dub/istra-2-dveri_1.jpg,https://ir.askona.ru/upload/catalog/103071.jpg|https://ir.askona.ru/upload/catalog/103073.jpg|https://ir.askona.ru/upload/catalog/103075.jpg|https://ir.askona.ru/upload/catalog/103078.jpg|https://ir.askona.ru/upload/catalog/103080.jpg|https://ir.askona.ru/upload/catalog/103083.jpg|https://ir.askona.ru/upload/catalog/103086.jpg,https://cdn.askona.ru/upload/catalog_product_images/shkafy/istra-2-dveri-dub/istra-2-dveri_1.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/istra-2-dveri-dub/istra-2-dveri_2.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/istra-2-dveri-dub/istra-2-dveri_3.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/istra-2-dveri-dub/istra-2-dveri_4.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/istra-2-dveri-dub/istra-2-dveri_5.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/istra-2-dveri-dub/istra-2-dveri_6.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/istra-2-dveri-dub/istra-2-dveri_7.jpg,4.8,6,,58&times;78&times;202,1,,1,Гостиная,Спальня,Прихожая,Офис,,
1607997,"Шкаф двухдверный Istra, цвет Дуб Венге","Шкаф двухдверный",https://askona.ru/shkafy/raspashnye-shkafy/istra-2-dveri-venge.htm?SELECTED_HASH_SIZE=58x78x202-46dc4bb156fe87c52ad2d879e876003e,19378,26300,26,false,https://cdn.askona.ru/upload/catalog_product_images/shkafy/istra-2-dveri-venge/istra_1.jpg,https://ir.askona.ru/upload/catalog/103091.jpg|https://ir.askona.ru/upload/catalog/103093.jpg|https://ir.askona.ru/upload/catalog/103095.jpg|https://ir.askona.ru/upload/catalog/103097.jpg|https://ir.askona.ru/upload/catalog/103099.jpg|https://ir.askona.ru/upload/catalog/103101.jpg|https://ir.askona.ru/upload/catalog/103103.jpg,https://cdn.askona.ru/upload/catalog_product_images/shkafy/istra-2-dveri-venge/istra_1.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/istra-2-dveri-venge/istra_2.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/istra-2-dveri-venge/istra_3.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/istra-2-dveri-venge/istra_4.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/istra-2-dveri-venge/istra_5.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/istra-2-dveri-venge/istra_6.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/istra-2-dveri-venge/istra_7.jpg,5,6,,58&times;78&times;202,1,,1,Гостиная,Спальня,Прихожая,Офис,,
1608007,"Шкаф трёхдверный Istra, цвет Дуб Венге","Шкаф трёхдверный",https://askona.ru/shkafy/raspashnye-shkafy/istra-3-dveri-venge.htm?SELECTED_HASH_SIZE=58x117x202-2a3fa69596334a403823fcc5f40093ee,28226,41200,31,false,https://cdn.askona.ru/upload/catalog_product_images/shkafy/istra-3-dveri-venge/istra.jpg,https://ir.askona.ru/upload/catalog/103132.jpg|https://ir.askona.ru/upload/catalog/103134.jpg|https://ir.askona.ru/upload/catalog/103137.jpg|https://ir.askona.ru/upload/catalog/103139.jpg|https://ir.askona.ru/upload/catalog/103141.jpg|https://ir.askona.ru/upload/catalog/103143.jpg|https://ir.askona.ru/upload/catalog/103145.jpg,https://cdn.askona.ru/upload/catalog_product_images/shkafy/istra-3-dveri-venge/istra.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/istra-3-dveri-venge/istra_1.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/istra-3-dveri-venge/istra_2.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/istra-3-dveri-venge/istra_3.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/istra-3-dveri-venge/istra_4.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/istra-3-dveri-venge/istra_5.jpg|https://cdn.askona.ru/upload/catalog_product_images/shkafy/istra-3-dveri-venge/istra_6.jpg,5,6,,58&times;117&times;202,1,,1,Гостиная,Спальня,Прихожая,Офис,,
